"area_name","area_code","date","new_cases","total_cases"
"Southwark","E09000028",2020-07-11,0,1449
"Sutton","E09000029",2020-07-11,0,1007
"Tower Hamlets","E09000030",2020-07-11,0,821
"Waltham Forest","E09000031",2020-07-11,2,1022
"Wandsworth","E09000032",2020-07-11,1,1164
"Westminster","E09000033",2020-07-11,0,788
"Barking and Dagenham","E09000002",2020-07-12,1,714
"Barnet","E09000003",2020-07-12,4,1608
"Bexley","E09000004",2020-07-12,4,1066
"Brent","E09000005",2020-07-12,2,1749
"Bromley","E09000006",2020-07-12,0,1522
"Camden","E09000007",2020-07-12,1,705
"Croydon","E09000008",2020-07-12,1,1863
"Ealing","E09000009",2020-07-12,2,1568
"Enfield","E09000010",2020-07-12,0,1189
"Greenwich","E09000011",2020-07-12,1,959
"Hackney and City of London","E09000012",2020-07-12,3,830
"Hammersmith and Fulham","E09000013",2020-07-12,0,761
"Haringey","E09000014",2020-07-12,2,761
"Harrow","E09000015",2020-07-12,1,1291
"Havering","E09000016",2020-07-12,1,951
"Hillingdon","E09000017",2020-07-12,3,1115
"Hounslow","E09000018",2020-07-12,3,1075
"Islington","E09000019",2020-07-12,2,556
"Kensington and Chelsea","E09000020",2020-07-12,0,564
"Kingston upon Thames","E09000021",2020-07-12,0,740
"Lambeth","E09000022",2020-07-12,0,1366
"Lewisham","E09000023",2020-07-12,0,1200
"Merton","E09000024",2020-07-12,0,942
"Newham","E09000025",2020-07-12,3,1283
"Redbridge","E09000026",2020-07-12,0,1122
"Richmond upon Thames","E09000027",2020-07-12,0,536
"Southwark","E09000028",2020-07-12,0,1449
"Sutton","E09000029",2020-07-12,1,1008
"Tower Hamlets","E09000030",2020-07-12,0,821
"Waltham Forest","E09000031",2020-07-12,0,1022
"Wandsworth","E09000032",2020-07-12,1,1165
"Westminster","E09000033",2020-07-12,2,790
"Barking and Dagenham","E09000002",2020-07-13,1,715
"Barnet","E09000003",2020-07-13,9,1617
"Bexley","E09000004",2020-07-13,2,1068
"Brent","E09000005",2020-07-13,1,1750
"Bromley","E09000006",2020-07-13,1,1523
"Camden","E09000007",2020-07-13,3,708
"Croydon","E09000008",2020-07-13,0,1863
"Ealing","E09000009",2020-07-13,2,1570
"Enfield","E09000010",2020-07-13,5,1194
"Greenwich","E09000011",2020-07-13,2,961
"Hackney and City of London","E09000012",2020-07-13,8,838
"Hammersmith and Fulham","E09000013",2020-07-13,1,762
"Haringey","E09000014",2020-07-13,5,766
"Harrow","E09000015",2020-07-13,1,1292
"Havering","E09000016",2020-07-13,1,952
"Hillingdon","E09000017",2020-07-13,1,1116
"Hounslow","E09000018",2020-07-13,3,1078
"Islington","E09000019",2020-07-13,1,557
"Kensington and Chelsea","E09000020",2020-07-13,0,564
"Kingston upon Thames","E09000021",2020-07-13,2,742
"Lambeth","E09000022",2020-07-13,2,1368
"Lewisham","E09000023",2020-07-13,2,1202
"Merton","E09000024",2020-07-13,2,944
"Newham","E09000025",2020-07-13,8,1291
"Redbridge","E09000026",2020-07-13,6,1128
"Richmond upon Thames","E09000027",2020-07-13,1,537
"Southwark","E09000028",2020-07-13,3,1452
"Sutton","E09000029",2020-07-13,1,1009
"Tower Hamlets","E09000030",2020-07-13,2,823
"Waltham Forest","E09000031",2020-07-13,3,1025
"Wandsworth","E09000032",2020-07-13,5,1170
"Westminster","E09000033",2020-07-13,1,791
"Barking and Dagenham","E09000002",2020-07-14,2,717
"Barnet","E09000003",2020-07-14,1,1618
"Bexley","E09000004",2020-07-14,2,1070
"Brent","E09000005",2020-07-14,2,1752
"Bromley","E09000006",2020-07-14,1,1524
"Camden","E09000007",2020-07-14,0,708
"Croydon","E09000008",2020-07-14,1,1864
"Ealing","E09000009",2020-07-14,2,1572
"Enfield","E09000010",2020-07-14,3,1197
"Greenwich","E09000011",2020-07-14,0,961
"Hackney and City of London","E09000012",2020-07-14,12,850
"Hammersmith and Fulham","E09000013",2020-07-14,0,762
"Haringey","E09000014",2020-07-14,1,767
"Harrow","E09000015",2020-07-14,3,1295
"Havering","E09000016",2020-07-14,7,959
"Hillingdon","E09000017",2020-07-14,1,1117
"Hounslow","E09000018",2020-07-14,2,1080
"Islington","E09000019",2020-07-14,2,559
"Kensington and Chelsea","E09000020",2020-07-14,0,564
"Kingston upon Thames","E09000021",2020-07-14,1,743
"Lambeth","E09000022",2020-07-14,3,1371
"Lewisham","E09000023",2020-07-14,4,1206
"Merton","E09000024",2020-07-14,0,944
"Newham","E09000025",2020-07-14,3,1294
"Redbridge","E09000026",2020-07-14,1,1129
"Richmond upon Thames","E09000027",2020-07-14,0,537
"Southwark","E09000028",2020-07-14,1,1453
"Sutton","E09000029",2020-07-14,2,1011
"Tower Hamlets","E09000030",2020-07-14,0,823
"Waltham Forest","E09000031",2020-07-14,5,1030
"Wandsworth","E09000032",2020-07-14,1,1171
"Westminster","E09000033",2020-07-14,0,791
"Barking and Dagenham","E09000002",2020-07-15,4,721
"Barnet","E09000003",2020-07-15,7,1625
"Bexley","E09000004",2020-07-15,0,1070
"Brent","E09000005",2020-07-15,2,1754
"Bromley","E09000006",2020-07-15,2,1526
"Camden","E09000007",2020-07-15,1,709
"Croydon","E09000008",2020-07-15,2,1866
"Ealing","E09000009",2020-07-15,2,1574
"Enfield","E09000010",2020-07-15,1,1198
"Greenwich","E09000011",2020-07-15,3,964
"Hackney and City of London","E09000012",2020-07-15,10,860
"Hammersmith and Fulham","E09000013",2020-07-15,0,762
"Haringey","E09000014",2020-07-15,1,768
"Harrow","E09000015",2020-07-15,2,1297
"Havering","E09000016",2020-07-15,2,961
"Hillingdon","E09000017",2020-07-15,3,1120
"Hounslow","E09000018",2020-07-15,1,1081
"Islington","E09000019",2020-07-15,1,560
"Kensington and Chelsea","E09000020",2020-07-15,3,567
"Kingston upon Thames","E09000021",2020-07-15,0,743
"Lambeth","E09000022",2020-07-15,3,1374
"Lewisham","E09000023",2020-07-15,4,1210
"Merton","E09000024",2020-07-15,0,944
"Newham","E09000025",2020-07-15,5,1299
"Redbridge","E09000026",2020-07-15,3,1132
"Richmond upon Thames","E09000027",2020-07-15,1,538
"Southwark","E09000028",2020-07-15,3,1456
"Sutton","E09000029",2020-07-15,0,1011
"Tower Hamlets","E09000030",2020-07-15,1,824
"Waltham Forest","E09000031",2020-07-15,4,1034
"Wandsworth","E09000032",2020-07-15,3,1174
"Westminster","E09000033",2020-07-15,2,793
"Barking and Dagenham","E09000002",2020-07-16,1,722
"Barnet","E09000003",2020-07-16,0,1625
"Bexley","E09000004",2020-07-16,3,1073
"Brent","E09000005",2020-07-16,2,1756
"Bromley","E09000006",2020-07-16,1,1527
"Camden","E09000007",2020-07-16,1,710
"Croydon","E09000008",2020-07-16,2,1868
"Ealing","E09000009",2020-07-16,0,1574
"Enfield","E09000010",2020-07-16,2,1200
"Greenwich","E09000011",2020-07-16,1,965
"Hackney and City of London","E09000012",2020-07-16,8,868
"Hammersmith and Fulham","E09000013",2020-07-16,1,763
"Haringey","E09000014",2020-07-16,1,769
"Harrow","E09000015",2020-07-16,0,1297
"Havering","E09000016",2020-07-16,3,964
"Hillingdon","E09000017",2020-07-16,7,1127
"Hounslow","E09000018",2020-07-16,3,1084
"Islington","E09000019",2020-07-16,2,562
"Kensington and Chelsea","E09000020",2020-07-16,1,568
"Kingston upon Thames","E09000021",2020-07-16,1,744
"Lambeth","E09000022",2020-07-16,2,1376
"Lewisham","E09000023",2020-07-16,4,1214
"Merton","E09000024",2020-07-16,1,945
"Newham","E09000025",2020-07-16,2,1301
"Redbridge","E09000026",2020-07-16,3,1135
"Richmond upon Thames","E09000027",2020-07-16,1,539
"Southwark","E09000028",2020-07-16,2,1458
"Sutton","E09000029",2020-07-16,1,1012
"Tower Hamlets","E09000030",2020-07-16,3,827
"Waltham Forest","E09000031",2020-07-16,3,1037
"Wandsworth","E09000032",2020-07-16,5,1179
"Westminster","E09000033",2020-07-16,3,796
"Barking and Dagenham","E09000002",2020-07-17,1,723
"Barnet","E09000003",2020-07-17,4,1629
"Bexley","E09000004",2020-07-17,3,1076
"Brent","E09000005",2020-07-17,2,1758
"Bromley","E09000006",2020-07-17,0,1527
"Camden","E09000007",2020-07-17,0,710
"Croydon","E09000008",2020-07-17,1,1869
"Ealing","E09000009",2020-07-17,3,1577
"Enfield","E09000010",2020-07-17,0,1200
"Greenwich","E09000011",2020-07-17,1,966
"Hackney and City of London","E09000012",2020-07-17,1,869
"Hammersmith and Fulham","E09000013",2020-07-17,2,765
"Haringey","E09000014",2020-07-17,2,771
"Harrow","E09000015",2020-07-17,0,1297
"Havering","E09000016",2020-07-17,1,965
"Hillingdon","E09000017",2020-07-17,1,1128
"Hounslow","E09000018",2020-07-17,2,1086
"Islington","E09000019",2020-07-17,1,563
"Kensington and Chelsea","E09000020",2020-07-17,1,569
"Kingston upon Thames","E09000021",2020-07-17,1,745
"Lambeth","E09000022",2020-07-17,0,1376
"Lewisham","E09000023",2020-07-17,1,1215
"Merton","E09000024",2020-07-17,4,949
"Newham","E09000025",2020-07-17,3,1304
"Redbridge","E09000026",2020-07-17,1,1136
"Richmond upon Thames","E09000027",2020-07-17,0,539
"Southwark","E09000028",2020-07-17,1,1459
"Sutton","E09000029",2020-07-17,0,1012
"Tower Hamlets","E09000030",2020-07-17,6,833
"Waltham Forest","E09000031",2020-07-17,1,1038
"Wandsworth","E09000032",2020-07-17,3,1182
"Westminster","E09000033",2020-07-17,1,797
"Barking and Dagenham","E09000002",2020-07-18,1,724
"Barnet","E09000003",2020-07-18,5,1634
"Bexley","E09000004",2020-07-18,0,1076
"Brent","E09000005",2020-07-18,0,1758
"Bromley","E09000006",2020-07-18,1,1528
"Camden","E09000007",2020-07-18,1,711
"Croydon","E09000008",2020-07-18,0,1869
"Ealing","E09000009",2020-07-18,2,1579
"Enfield","E09000010",2020-07-18,4,1204
"Greenwich","E09000011",2020-07-18,0,966
"Hackney and City of London","E09000012",2020-07-18,7,876
"Hammersmith and Fulham","E09000013",2020-07-18,0,765
"Haringey","E09000014",2020-07-18,3,774
"Harrow","E09000015",2020-07-18,0,1297
"Havering","E09000016",2020-07-18,2,967
"Hillingdon","E09000017",2020-07-18,2,1130
"Hounslow","E09000018",2020-07-18,0,1086
"Islington","E09000019",2020-07-18,2,565
"Kensington and Chelsea","E09000020",2020-07-18,0,569
"Kingston upon Thames","E09000021",2020-07-18,0,745
"Lambeth","E09000022",2020-07-18,1,1377
"Lewisham","E09000023",2020-07-18,1,1216
"Merton","E09000024",2020-07-18,1,950
"Newham","E09000025",2020-07-18,3,1307
"Redbridge","E09000026",2020-07-18,4,1140
"Richmond upon Thames","E09000027",2020-07-18,1,540
"Southwark","E09000028",2020-07-18,3,1462
"Sutton","E09000029",2020-07-18,0,1012
"Tower Hamlets","E09000030",2020-07-18,2,835
"Waltham Forest","E09000031",2020-07-18,0,1038
"Wandsworth","E09000032",2020-07-18,2,1184
"Westminster","E09000033",2020-07-18,0,797
"Barking and Dagenham","E09000002",2020-07-19,0,724
"Barnet","E09000003",2020-07-19,2,1636
"Bexley","E09000004",2020-07-19,4,1080
"Brent","E09000005",2020-07-19,0,1758
"Bromley","E09000006",2020-07-19,0,1528
"Camden","E09000007",2020-07-19,1,712
"Croydon","E09000008",2020-07-19,1,1870
"Ealing","E09000009",2020-07-19,2,1581
"Enfield","E09000010",2020-07-19,3,1207
"Greenwich","E09000011",2020-07-19,0,966
"Hackney and City of London","E09000012",2020-07-19,5,881
"Hammersmith and Fulham","E09000013",2020-07-19,0,765
"Haringey","E09000014",2020-07-19,2,776
"Harrow","E09000015",2020-07-19,0,1297
"Havering","E09000016",2020-07-19,1,968
"Hillingdon","E09000017",2020-07-19,0,1130
"Hounslow","E09000018",2020-07-19,2,1088
"Islington","E09000019",2020-07-19,0,565
"Kensington and Chelsea","E09000020",2020-07-19,1,570
"Kingston upon Thames","E09000021",2020-07-19,0,745
"Lambeth","E09000022",2020-07-19,1,1378
"Lewisham","E09000023",2020-07-19,1,1217
"Merton","E09000024",2020-07-19,0,950
"Newham","E09000025",2020-07-19,1,1308
"Redbridge","E09000026",2020-07-19,3,1143
"Richmond upon Thames","E09000027",2020-07-19,0,540
"Southwark","E09000028",2020-07-19,1,1463
"Sutton","E09000029",2020-07-19,2,1014
"Tower Hamlets","E09000030",2020-07-19,3,838
"Waltham Forest","E09000031",2020-07-19,2,1040
"Wandsworth","E09000032",2020-07-19,1,1185
"Westminster","E09000033",2020-07-19,2,799
"Barking and Dagenham","E09000002",2020-07-20,2,726
"Barnet","E09000003",2020-07-20,1,1637
"Bexley","E09000004",2020-07-20,4,1084
"Brent","E09000005",2020-07-20,3,1761
"Bromley","E09000006",2020-07-20,2,1530
"Camden","E09000007",2020-07-20,0,712
"Croydon","E09000008",2020-07-20,2,1872
"Ealing","E09000009",2020-07-20,9,1590
"Enfield","E09000010",2020-07-20,0,1207
"Greenwich","E09000011",2020-07-20,0,966
"Hackney and City of London","E09000012",2020-07-20,13,894
"Hammersmith and Fulham","E09000013",2020-07-20,3,768
"Haringey","E09000014",2020-07-20,3,779
"Harrow","E09000015",2020-07-20,4,1301
"Havering","E09000016",2020-07-20,6,974
"Hillingdon","E09000017",2020-07-20,3,1133
"Hounslow","E09000018",2020-07-20,4,1092
"Islington","E09000019",2020-07-20,2,567
"Kensington and Chelsea","E09000020",2020-07-20,2,572
"Kingston upon Thames","E09000021",2020-07-20,1,746
"Lambeth","E09000022",2020-07-20,4,1382
"Lewisham","E09000023",2020-07-20,4,1221
"Merton","E09000024",2020-07-20,4,954
"Newham","E09000025",2020-07-20,1,1309
"Redbridge","E09000026",2020-07-20,1,1144
"Richmond upon Thames","E09000027",2020-07-20,1,541
"Southwark","E09000028",2020-07-20,5,1468
"Sutton","E09000029",2020-07-20,1,1015
"Tower Hamlets","E09000030",2020-07-20,4,842
"Waltham Forest","E09000031",2020-07-20,2,1042
"Wandsworth","E09000032",2020-07-20,3,1188
"Westminster","E09000033",2020-07-20,2,801
"Barking and Dagenham","E09000002",2020-07-21,2,728
"Barnet","E09000003",2020-07-21,2,1639
"Bexley","E09000004",2020-07-21,0,1084
"Brent","E09000005",2020-07-21,6,1767
"Bromley","E09000006",2020-07-21,0,1530
"Camden","E09000007",2020-07-21,0,712
"Croydon","E09000008",2020-07-21,1,1873
"Ealing","E09000009",2020-07-21,0,1590
"Enfield","E09000010",2020-07-21,1,1208
"Greenwich","E09000011",2020-07-21,4,970
"Hackney and City of London","E09000012",2020-07-21,11,905
"Hammersmith and Fulham","E09000013",2020-07-21,1,769
"Haringey","E09000014",2020-07-21,2,781
"Harrow","E09000015",2020-07-21,4,1305
"Havering","E09000016",2020-07-21,6,980
"Hillingdon","E09000017",2020-07-21,2,1135
"Hounslow","E09000018",2020-07-21,2,1094
"Islington","E09000019",2020-07-21,3,570
"Kensington and Chelsea","E09000020",2020-07-21,3,575
"Kingston upon Thames","E09000021",2020-07-21,2,748
"Lambeth","E09000022",2020-07-21,4,1386
"Lewisham","E09000023",2020-07-21,2,1223
"Merton","E09000024",2020-07-21,1,955
"Newham","E09000025",2020-07-21,0,1309
"Redbridge","E09000026",2020-07-21,3,1147
"Richmond upon Thames","E09000027",2020-07-21,1,542
"Southwark","E09000028",2020-07-21,1,1469
"Sutton","E09000029",2020-07-21,5,1020
"Tower Hamlets","E09000030",2020-07-21,8,850
"Waltham Forest","E09000031",2020-07-21,2,1044
"Wandsworth","E09000032",2020-07-21,2,1190
"Westminster","E09000033",2020-07-21,1,802
"Barking and Dagenham","E09000002",2020-07-22,3,731
"Barnet","E09000003",2020-07-22,7,1646
"Bexley","E09000004",2020-07-22,6,1090
"Brent","E09000005",2020-07-22,9,1776
"Bromley","E09000006",2020-07-22,1,1531
"Camden","E09000007",2020-07-22,1,713
"Croydon","E09000008",2020-07-22,3,1876
"Ealing","E09000009",2020-07-22,6,1596
"Enfield","E09000010",2020-07-22,1,1209
"Greenwich","E09000011",2020-07-22,4,974
"Hackney and City of London","E09000012",2020-07-22,5,910
"Hammersmith and Fulham","E09000013",2020-07-22,4,773
"Haringey","E09000014",2020-07-22,4,785
"Harrow","E09000015",2020-07-22,0,1305
"Havering","E09000016",2020-07-22,1,981
"Hillingdon","E09000017",2020-07-22,2,1137
"Hounslow","E09000018",2020-07-22,3,1097
"Islington","E09000019",2020-07-22,1,571
"Kensington and Chelsea","E09000020",2020-07-22,2,577
"Kingston upon Thames","E09000021",2020-07-22,0,748
"Lambeth","E09000022",2020-07-22,4,1390
"Lewisham","E09000023",2020-07-22,0,1223
"Merton","E09000024",2020-07-22,0,955
"Newham","E09000025",2020-07-22,2,1311
"Redbridge","E09000026",2020-07-22,1,1148
"Richmond upon Thames","E09000027",2020-07-22,1,543
"Southwark","E09000028",2020-07-22,5,1474
"Sutton","E09000029",2020-07-22,2,1022
"Tower Hamlets","E09000030",2020-07-22,3,853
"Waltham Forest","E09000031",2020-07-22,0,1044
"Wandsworth","E09000032",2020-07-22,1,1191
"Westminster","E09000033",2020-07-22,0,802
"Barking and Dagenham","E09000002",2020-07-23,2,733
"Barnet","E09000003",2020-07-23,4,1650
"Bexley","E09000004",2020-07-23,4,1094
"Brent","E09000005",2020-07-23,3,1779
"Bromley","E09000006",2020-07-23,1,1532
"Camden","E09000007",2020-07-23,2,715
"Croydon","E09000008",2020-07-23,0,1876
"Ealing","E09000009",2020-07-23,2,1598
"Enfield","E09000010",2020-07-23,1,1210
"Greenwich","E09000011",2020-07-23,3,977
"Hackney and City of London","E09000012",2020-07-23,3,913
"Hammersmith and Fulham","E09000013",2020-07-23,1,774
"Haringey","E09000014",2020-07-23,1,786
"Harrow","E09000015",2020-07-23,1,1306
"Havering","E09000016",2020-07-23,5,986
"Hillingdon","E09000017",2020-07-23,2,1139
"Hounslow","E09000018",2020-07-23,2,1099
"Islington","E09000019",2020-07-23,2,573
"Kensington and Chelsea","E09000020",2020-07-23,0,577
"Kingston upon Thames","E09000021",2020-07-23,1,749
"Lambeth","E09000022",2020-07-23,2,1392
"Lewisham","E09000023",2020-07-23,3,1226
"Merton","E09000024",2020-07-23,2,957
"Newham","E09000025",2020-07-23,4,1315
"Redbridge","E09000026",2020-07-23,2,1150
"Richmond upon Thames","E09000027",2020-07-23,2,545
"Southwark","E09000028",2020-07-23,2,1476
"Sutton","E09000029",2020-07-23,3,1025
"Tower Hamlets","E09000030",2020-07-23,4,857
"Waltham Forest","E09000031",2020-07-23,2,1046
"Wandsworth","E09000032",2020-07-23,2,1193
"Westminster","E09000033",2020-07-23,2,804
"Barking and Dagenham","E09000002",2020-07-24,0,733
"Barnet","E09000003",2020-07-24,1,1651
"Bexley","E09000004",2020-07-24,2,1096
"Brent","E09000005",2020-07-24,5,1784
"Bromley","E09000006",2020-07-24,0,1532
"Camden","E09000007",2020-07-24,1,716
"Croydon","E09000008",2020-07-24,1,1877
"Ealing","E09000009",2020-07-24,2,1600
"Enfield","E09000010",2020-07-24,1,1211
"Greenwich","E09000011",2020-07-24,2,979
"Hackney and City of London","E09000012",2020-07-24,7,920
"Hammersmith and Fulham","E09000013",2020-07-24,5,779
"Haringey","E09000014",2020-07-24,3,789
"Harrow","E09000015",2020-07-24,1,1307
"Havering","E09000016",2020-07-24,0,986
"Hillingdon","E09000017",2020-07-24,4,1143
"Hounslow","E09000018",2020-07-24,5,1104
"Islington","E09000019",2020-07-24,3,576
"Kensington and Chelsea","E09000020",2020-07-24,4,581
"Kingston upon Thames","E09000021",2020-07-24,0,749
"Lambeth","E09000022",2020-07-24,3,1395
"Lewisham","E09000023",2020-07-24,4,1230
"Merton","E09000024",2020-07-24,1,958
"Newham","E09000025",2020-07-24,1,1316
"Redbridge","E09000026",2020-07-24,2,1152
"Richmond upon Thames","E09000027",2020-07-24,1,546
"Southwark","E09000028",2020-07-24,1,1477
"Sutton","E09000029",2020-07-24,1,1026
"Tower Hamlets","E09000030",2020-07-24,7,864
"Waltham Forest","E09000031",2020-07-24,1,1047
"Wandsworth","E09000032",2020-07-24,6,1199
"Westminster","E09000033",2020-07-24,4,808
"Barking and Dagenham","E09000002",2020-07-25,1,734
"Barnet","E09000003",2020-07-25,5,1656
"Bexley","E09000004",2020-07-25,4,1100
"Brent","E09000005",2020-07-25,2,1786
"Bromley","E09000006",2020-07-25,1,1533
"Camden","E09000007",2020-07-25,3,719
"Croydon","E09000008",2020-07-25,2,1879
"Ealing","E09000009",2020-07-25,1,1601
"Enfield","E09000010",2020-07-25,0,1211
"Greenwich","E09000011",2020-07-25,3,982
"Hackney and City of London","E09000012",2020-07-25,2,922
"Hammersmith and Fulham","E09000013",2020-07-25,1,780
"Haringey","E09000014",2020-07-25,0,789
